question,Cluster_Label
How did Duryodhana reach heaven despite harassing Draupadi and trying to kill Pandavas in wax palace?,46
How did Krishna justify war?,13
How did the author of Mahabarata know the exact conversation between Krishna and arjuna?,44
How do Advaitins counter the rebuttal of Ramanujacharya on Advaita Vedanta in His commentary on Bhagavad Gita 2.12?,30
How do Advaitins interpret Bhagavad Gita 7.24?,5
How do different Astika schools prove re-incarnation according to this verse of Bhagavad Gita?,49
How do dvaitins interpret this verse from Bhagavad Gita?,5
How do I know what is the right kind of work for me?,15
How do I know what the will of God is  if I want to surrender to it?,48
How do I prove casteism is not an inherent part of Hinduism?,43
How do our Past life desires and thoughts influence our nature in present life?,16
How do the Bhagavad Gita and the Brahma Sutras refer to each other?,52
How do Vedic fire rituals like Yajnas and agnihotra help the environment?,12
How does a Jogi lead his life? Are Yogi and Jogi the same?,24
How does Avyakta turn into Vyakta,30
How does dvaita theory counteract/explain BG 10:20,30
How does God undo destiny when one surrenders?,48
How does Krishna clarify the ambiguity Arjuna perceived in Bhagavad Gita chapter 3 verses 1-2?,44
How does Madhvacharya interpret Bhagavad Gita sloka 18.66?,5
How does one contemplate his identity with Lord Shiva?,10
How does Swami Vivekanandas psychological theory of Varna interpret Gita verses 4.13  18.41-47?,5
How does the non-believer profit from the Bhagavat Gita?,49
How does the quality of Tamas viz. ignorance  affect Moksha/Liberation?,14
How Four Natures created which are described in Bhagavad Gita?,60
How important is the Bhagavad Gita when compared to other Hindu texts?,60
How important is the Gita within Indian Philosophy?,7
How is Vishwa Virat Swaroop of Lord Krishna described in Mahabharata?,13
How is Bhagavad Gita by Swami Mukundananda?,60
How is the Visvarupa of Lord Shiva different from the Visvarupa of Lord Krishna?,13
How jnana marga works?,39
How king Janaka attained perfection through karma-yoga?,14
How listening to and reading Bhagvat Gita or the Puranas can remove sins?,57
How Lord Krishna explains on Knowledge is power?,59
How many and who heard Gita from Lord Krishna?,8
How many authentic Gitas are there?,53
How many English translations are there of the Srimad Bhagavad Gita apart from the The Bhagavad Gita As it is?,21
How many Gitas are there?,53
How many people listened to the Bhagavad Gita in the Mahabharata along with Arjuna?,21
How many prominent and most accepted commentaries are there on the Bhagavad-Gita?,21
How many times Krishna called Arjuna with different names? And what are those names?,44
How many types of Gita spoken by Lord Krishna(Vishnu) himself?,8
How many types of Vaishnava Charama Shloka(s) exist?,51
How much time did Sri Krishna take to preach Gita to Arjuna?,44
How old is the Bhagavad Gita?,60
How practical it is for a person to give up material needs and become spiritual?,36
How Sanjay heard Bhagwad Gita?,34
How should a person respond when attacked by another person  as per Hinduism?,54
How should I understand the word corruption in this passage of the Bhagavad Gita?,5
How should one decide his duties?,15
How the balance of Trigunas were determined for the first birth?,43
How to attain a state of Samadhi?,3
How to categorise intent with respect to deeds and karma?,11
How to get motivated to work if you follow Gita chapter 2  verse 47,49
How to know our Swadharma as mentioned in Bhagavad Gita?,57
How to know why did I come to earth and how to retire from it?,9
How to live our life?,3
How to prove that Nirvana term in Gita isnt borrowed from Buddhism?,49
How to reconcile hereditary varna vs. the limits of Sabda Pramana?,33
How to remain same in every situation according to the Gita?,49
How to start reading Bhagavad Gita?,57
How to tell if your guru is god-realized?,27
How to understand Bhagwat Gita?,57
How to use karma yoga effectively to neutralize all sins done in the past? Does following karma yoga remove all our sins?,11
How valid are these words of Arjuna in discouraging inter-caste marriages of contemporary times?,26
I am confused between two shlokas of the Bhagvad Geeta  Bg 9.23  Bg 9.25,30
I have read the Bhagavad Gita as it is. Does Srimad Bhagavatam something more than the gita?,52
Ideal motive behind action?,32
If atmas exchange bodies after death  does it mean the population/no. of bodies has to remain constant?,58
If Brahman is everything  then why does Krishna (Brahman) describe himself as best of things in Bhagavadgita?,50
If God is Samadarshi do prayers have any result?,10
If I pray to Ravana or some Devil  then will Krishna steady my faith in him?,55
If Lord Krishna is the father and mother of this Universe then why are we so different?,47
If moksha is true then will prahlad take rebirth in next cycle of four yug for narsingh avtar of shri hari?,14
If my astral and causal bodies are within me  how they are controlling my luck 1000 miles away?,9
If one simply needs to understand the Supreme Personality of Godhead then why many people dedicate their lives in the studying of the Vedas?,27
If Parmatma is within me then can I pray to myself?,10
If reincarnation is false  doesnt that make the whole argument of Bhagavad Gita invalid?,49
if there is difference of opinion between purana and gita and dharmashashtras(like: manusmriti etc)  which will take more precedence?,52
If we all have taken different incarnations due to our karma  how can we explain what might have caused our first incarnation,11
If we carry our karma to our next life  does it mean people who are poor/sad/disabled deserve such a life? And isnt helping them a sin too?,6
If we dont have a guru is it better not to read bhagavat gita or read it?,57
Importance of penance in life,41
In Bhagavad gIta  why does Krishna talk about his opinions?,8
in Gita whether Krishna says that Gita is Krishna himself,8
In Hinduism  are you not supposed to be happy?,0
In mahabharata what Karna life said or moral? a good man take down by cheats is that correct?,28
In saptha vyasanalu  speaking rudely is also there or not,30
In the Bhagavadgītā  what are some objections to its proposed solutions to the paradox of action?,32
In the Gita  the Lord said the soul does nothing. Then who does?,49
In the Mahābhārata  where does Vidura-gītā begin and end? What are its first and last verses?,53
In which verse number of Gita  Krishna tells about sankhya yoga?,8
in which verse of gita  has krishna declared that he is shiva  vishnu  brahma  devi  supreme,8
In Yajurveda there is written “Naasptimasti” means there is no idol of god and still we do worship of idols?,10
Interesting Question about Karma,11
Interpretation of the word tyaktajīvitāḥ in Sanskrit,30
Interpreting Bhagavad Gita verse 8.16,5
Is The Law Of attraction found In Hindu Scriptures?,43
Is a neutral person in a religious war equal to enemy  according to GITA?,8
Is a Yogi free from the fruits of his actions(good or bad)?If so why?,24
Is Aham Brahmasmi the embodiment principle of seeing the veda by the Maharshis?,50
Is BG 16.23 referring to Vedas or dharma śāstras?,30
Is Bhagavad Gita 9.26 advocating vegetarianism?,60
Is Bhagavad Gita misogynist from the interpretation of A. C. Bhaktivedantas Version As it is?,60
Is Bhagavad Gita text Shruti or Smriti?,53
Is Bhagavad Gita with 745 verses available?,21
Is Bhagavad-Gita an Upanishad according to the scriptures?,60
Is Bhagavath Gita part of Jaya  Bharatha or Mahabharatha?,53
Is Bramacharya necessary for spiritual advancement?,36
Is Dharma of all people different ? How to know ones own dharma with precison?,59
Is every Jeeva eternal like the ultimate God (nirguna Brahman) or temporary within cycle?,40
Is every print of Shree Bhagavad-Gita the authentic one?,21
Is everything fixed and I (as a limited individual) am not the doer in spite of Heisenbergs uncertainty?,41
Is fear not as bad as anger and lust?,19
Is gita 2:45 asking us to reject the Vedas?,7
Is Gita from Yogananda a translation or commentary?,53
Is Hamsa Yogis Bhagavad Gita commentary really older than Adi Shankara?,42
Is Hinduism religious philosophy mono-theistic (Paratma) or bi-theistic (Prakriti and Purush)?,33
Is it Bhagavad (भगवद्) -- GitA/Gitā (गीता) or Gita (गीत)?,53
Is it fine to consume Sattvic food prepared more than 3 hours ago?,22
Is it mandatory to follow one Marga?,41
Is it necessary for a soul to attain enlightenment in order to attain liberation after death?,58
Is it necessary to follow all the instructions from Gita?,49
Is it necessary to read the Mahatmya in Bhagavad-Gita?,57
Is it okay to Chant Devi Durga mantra OM DUM DURGAYE NAMAH to aid in sleeping?,3
Is it permissible to transgress scriptural injunctions when they are against your conscience?,19
Is it possible for a non Hindu who rejects the teaching of Vedas and Gita attain Moksha?,14
Is it true that gita had 3 author,7
Is it true that the total number of souls remains constant as per Bhagavad Gita?,0
Is Jayadevas Gita Govinda a religious text for any sect?,7
Is K.M. Gangulis translation of the Anu Gita in line with other Mahabharata translators?,45
Is killing justified in the Bhagwad Gita?,49
Is Knowledge superior to karma?,11
Is Krishna presenting Swarga versus enjoyment of worldly pleasures as win-win alternatives to Arjuna if he were to fight?,13
Is Krishna putting fighting over peacekeeping in BG 2 - 31?,13
Is only Bhagvad Gita being used in the Indian courts for taking oath? Why?,49
Is our next destination (next birth or heaven/hell) determined by our last moment of death?,58
Is Parmatma the fire or the heat of the fire?,4
is proselytization into hindu-dharma consistent with bhagavad gita?,60
Is selfness concept in Gita is aplicable in Kaliyug ? Yes/No,49
Is setting a goal useless if Bhagavad Gita says to work without expecting the rewards?,0
Is Shiva gita same as Ishvara Gita?,52
Is someone paying for meat assigned same sin as the one bringing it home?,6
Is success different for everybody according to Bhagavad Gita?,0
Is the I / Me beyond Brahman?,50
Is the atman in every being eternally unique and fundamentally individual?,40
Is the Bhagavad Gita a distinct chapter of Mahabarata?,60
Is the concept of Sattvik  Rajasik  Tamasik food found in the Vedas?,22
Is the current form of Gita is authentic as what Krishna actually said or interpolated?,8
Is the feeling of Deja Vu  a glimpse of self realization?,35
Is the Gita Saar (summary of Bhagavad Gita) an authentic scripture?,21
is the Hindu sect you are born into considered your svadharma?,43
Is the Sankhya Darshana/Philosophy prior to Bhagavad Gita and Upanishads?,21
Is there any Bhakti as we understand it today in the Bhakti Yoga chapter of the Gita?,60
Is there any chapter/Scripture in Bhagavad Geeta that specifically talks about sutak (Death),58
Is there any easy technique written in Bhagavad GITA to control lust?,57
Is there any evidence that Krishna means supreme RigVedic deities like Indra when he talks about devatas conferring limited benefits?,55
Is there any mention of geeta before sankara bhashya?,42
Is there any merit to the claim the Gita was written as a repsonse to Buddhism?,7
Is there any reference that Krishna was connected to Brahman while speaking Gita?,8
Is there any scriptures written that who does not offer anything to god before daily activities is a thief?,19
Is there any statement that bhakti destroys karma?,11
Is there any verse or any quote we find in any of the scriptures talking abour racism?,43
Is there anything in our scriptures where it says something similar to As a man thinketh in his heart  so is he,25
Is there merit in continuing with a practice if you have faltered?,41
Is there online e books available of Shri Baladeva Vidyabhushana which are in Sanskrit?,45
Is there other technique which Lord Krishna has given in Gita to keep our mind steady?,8
Is there praise of Krishnas Bhagavad Gita in scripture?,8
Is this quote about the Bhagavad Gita properly attributed to Albert Einstein?,60
Is this shloka a misintrepretetion of BG 4:7 or it is present in any sacred text?,30
Is this verse really there in the Bhagavat Gita? Please answer with reference,5
Is uttara gita mentioned by any previous acharyas in their works?,53
Is Vaishya a dwija caste?,43
Is Vishnu called internally or externally Tamasic in Suta Gita and Shiva Dharmottara Purana?,8
Is Vishnu present in the current time?,55
ISKCONs Bhagavad-Gita vs Other Bhagavad-Gitas,52
Jīvamukti in the ribhu Gita,53
Kaam is one of Prusarth but In Gita Krishna consider it as gateway to hell . How?,8
Karma for the very first birth,11
Karma Yoga in Workplace,11
Killing animals  Karma and our birth,11
Krishna on choosing between character and a secure future?,55
Krishna said in Bhagawad Gita that He is Rama among the weapon wielders. Whom was He referring to Rama (or) Parasurama?,8
Krishnas time with gopis and Bhagavad Gita verses 3.21-23,8
Lord Hanuman is called as Pavan-putra  the son of wind. The Vedas say  there are fortynine winds. Which Pawan  helped conceive Lord Hanuman?,28
Lord Krishna on Free Will?,55
Lord krishna said Tejah of the moon is from me? What is mean by that?,55
Manu Smriti contradicts Bhagavad Gita on qualities of women?,0
Manusmriti says Sama Veda is impure  whereas Krishna says he is Sama Veda of all the Vedas,8
Meaning of Bhagwad Gita : chapter 2 verse 8,5
Meaning of Gita chapter 5 verse 13,5
Meaning of inaction in action and action in inaction in Bhagavadgita 4.18,32
Merit through Charity Vs Gifts,12
Merits vs. Good Karma vs. Acting out of Anger,11
mindful action is related to the naive notion of morality and ethics,32
Modernish books on Gita  Vedas/Upanishads for tweens/teens,7
Moksha or Salvation in Vedas and Vedanta,14
More information about the idea of Asvattha  the tree of transmigration found in Chapter 15 of Bhagavad Gita,5
My question is on the Bhagavad Geeta Chapter 1 verse 1.?,5
Nasta Moha in Bhagavad Gita,60
Need help on Gita chapter 13 verse 22,5
Nirodhah and Asamsayam mahābhāo meanings in Dhyānayogo shl. 35,5
Nishkaam karma Yoga,11
Nishkama karna how to apply in modern day,28
Non fruitful actions,32
not understood slokas of the shiva gita,5
Nyaya Vaishnavism,14
On receiving gifts and charity,12
On the nature of Krishna,55
On verses  from major Hindu texts  similar in purport to those found in the Bhagawat Gita,21
Original Ramayana and Mahabharata,62
Original sanskrit texts,62
Parbrahman was the real author of Bhagvad Gita and Krishna was the mere medium?,8
Please recommend some works on criticism/critique of the Hindu scripture Bhagavad Gita?,21
Point behind Creation,56
Possible contradiction between Gita and Vedas regarding rituals?,7
Prapatti-Yog (Surrender) is higher than Bhakti  Karma  Gyan Yog?,33
Prohibitions on Brahmins regarding reading Bhagavad Gita,57
Proof of past eternity of souls in Vedas and Upanishads,58
Punishment for sins or rewards for good deeds in previous births  but how do we know?,6
purity of soul according to gita,49
Qualification needed for understanding Bhagavad Gita as it is,57
Question about karmyog(need guidance),39
Question on Gita 3.17 translation/interpretation,5
Reconcilling Vedas with existence of Rama  Krishna and related questions,55
Reference for a colloquial saying in Bhagwad Gita,53
Reference that details BG verse 15.13,5
Regarding a shloka similar to a shloka in guru gita,49
regarding permanence of matter and earthly life,40
Reincarnation and past life ambitions and emotions,16
Relation between Modern Physics and Hinduism,43
Remedy for Varna Sankar वर्ण संकर?,33
Rules to read bhagavth geeta and Ramayanam,57
Sankhya vs Advaitha,30
Sankhya yoga - Bhagvat Gita,60
Shaivism influences on Bhagavad Geeta,60
Shankaras Gita Bhasya says that the Self transmigrates. Is this true?,42
Shiva Gita in English with commentaries from eminent Philosophers,45
Should a kṣatriya always accept a gambling match by the opponent?,39
Should a person love only God (Krishna) ? What does Bhagvad Gita say about it?,8
should I be totally involved or non-attached?,15
Should ONLY ISKCON English translations of Scripture be cited when Traditional versions are also available?,45
Shunya (nothingness) vs Purna (fullness) -- How to reconcile the seemingly contradictive statements in Uttara Gita?,49
Significance of life in Bhagavad Gītā,60
Soul never dies as per Gita. So does the memory always remain with the soul or it gets wiped out when a person dies?,58
Soul  rebirth  humans and animals,58
Sri Vishnu Gita is present in which Puranas or ancient texts or scriptures.?,53
Stance of Bhagwad Gita regarding permanence of life,49
Summarized Srimada Bhagavad Geeta verses,30
Tenets of Hinduism in short,43
The actual meaning of Bhagavadh Gitas chapter 3 verse 14,5
The Akshaya Patras legend in the Mahabharata,28
The ambiguous nature of swadharma in the Gita,49
The best and easiest way to learn the Bhagwad Geeta,57
The Best method for attaining Krishna,55
The concept of Shunya (Void) by Dattatreya,14
The Holy Geeta or God Talks with Arjuna?,44
The motto of the Indian Army Seva Parmo Dharma is derived from which hindu scripture exactly?,0
The source of the saying Smruthi changes with time?,1
The story and Principle of adding shree श्री before our sacred religious books?,43
The story of Lord Krishnas death,55
The three gates of hell: Lust  anger and greed. What are they?  Why are they bad?,61
The Varna system and capitalism,43
To expect or not to expect in life?,41
Two conflicting thoughts among hindus in recent days?,43
Understanding Bhagavad Gita 2.46  2.47,5
understanding these slokas of the shiva gita,5
Using Om Tat Sat mantra in daily life,22
Uttara gita bhashya of Gaudapada,53
Uttara Gita: Source of Uttara Gita in Mahabharata,53
Verification of Claims of being an incarnation,40
Verification of Dharma always triumphs at the end,0
Verses similar to Gita 2:42 in the Vedas and Upanishads?,7
Vyadha Gita in the original sanskrit text,53
Was Bhagavad Gita a later interpolation?,60
Was Brihaspati mentioned in Rig Veda and Usana mentioned in Rig Veda and Bhagavadgita the same person?,30
Was Karna in the Bhishma parva?,28
Was Krishna himself a stithpragya purusha?,13
Was Shankara a bhakta of Saguna Brahman Narayana or did he consider Nirguna Brahman to be supreme?,42
Was Sri Krishna actually “unable” to repeat the Gita what’s the Vaishnav/Shaiva stance on this?,8
Was Sri Krishnas vishwaroopam seen by anyone before the Gita Upadesha?,8
Was the time temporarily stopped by Lord Krishna during Geeta upadesham?,1
Was verse 3.7.2 of Brihadaranyaka upanishad  a forerunner to Sri Krishnas statement in BG?,8
We’re kept from our goal not by obstacles  but by a clear path to a lesser goal,41
Wendy Doniger and the Bhagavad Gita,60
Were Ganesh and Kartikeya mentioned in Vedas? Is Ganapati Elder to Kartikeya?,28
What about the different interpretations of Bhagavad Gita?,52
What actually is Vishvaroop Darshan?,4
What are differences between Dnyaneshwari and other Bhagavad Gita commentaries?,52
What are good Hindi or Kannada translations of Jayadevas Gita Govinda (Sanskrit)?,45
What are sense objects ? What are their types?,63
What are some similar verses to Gita 2:26,7
What are the Three Worlds referred to in the Bhagavad Gita 3.22?,5
What are the best websites/books/ translations of works of Vallabhacharya and Shuddhādvaita?,45
What are the differences in teachings between Yoga Vasista  Ashtavakra Gita  and Vivekachudamani?,52
What are the different types of Lokas?,51
What are the eight fold paths in the Gita?,53
What are the flowery words of vedas mentioned in geeta?,30
What are the laws of nature and what happens if somebody breaks them?,16
What are the lines in the Bhagavad Gita that Sandip is alluding to?,5
What are the major texts of Shaivites?,62
What are the types of Bhakti-Yoga?,51
What are the verses in Bhagavad-Gita that support Advaita?,21
What are the Yagnas Sri Krishna was referring to in Srimad Bhagavad Gita?,8
What Bhagavad-Gita says about responding to those who hurt you?,5
What can I do to reduce anger  greed  lust  fear and ego?,17
What defines the Vedanta school?,43
What did Adi shankara tell about jagat in bhashya granthas?,42
What did Arjun see in the Vishwaroop of lord Krishna?,13
What did God the Supreme Being create actually: Body or Mind?,25
What do Adi Shankara thinks about Bhagavad Gita?,42
What does Gita Anvay Yog Samanvay mean?,53
What does killer of soul which is written in Śrī Īśopaniṣad  Mantra no 3 means?,58
What does prescribed duties mean? How do I differentiate between prescribed duties and unprescribed duties?,15
What does gita anvay yog samanvay mean?,53
What does Gita Chapter 7 Verse 23 mean?,5
What does hindu scriptures say about caste system?,43
What does it mean Whoever remembers Krishna at last moment of death attains Krishna?,55
What does Krishna say in Bhagavad Gita about his relationships to the Tri-murtis?,8
What does other sects  acharyas believe in Bhagavad Gita 7.19 Sloka except Vasinava Acharayas or Sects?,21
What does the Bhagavad Gita mean when it says caste is based on Gunas? Does it mean trained  external behavior  or genetic predisposition?,60
What does the term in the playing fields as used in the Bhagadavida Gita really mean?,5
What exactly does Bhagavadh Gita say about athesits,5
What happened after one has achieved oneness with God. According to vedas and Bhagavad Gita,0
What happened to Yashoda after Krishna ji left Gokul?,13
what happened when the Devas asked who are you to Lord Shiva?,30
What happens if a mantra / sadhana is siddha?,37
What happens on Moksha as per Bhagvad Gita?,14
What happens to a person who commits suicide according to Vedas and Bhagavd Gita,37
What happens to a persons Karma if he attains salvation at the time of his death?,37
What happens to someone who dies without any thoughts as per Hindu scriptures?,37
What happens to the soul of a person who died unnaturally in an accident?,58
What happens to the soul that attained liberation? Is it ever reborn again?,37
What happens to those who keep lying using God/Mother promises?,37
What happens with karma with expectations of fruits?,11
What is (the definition of)Yoga?,23
What is Tapa in Hinduism?,43
What is called Adhibhuta (Matter)?,39
What is correct interpretation of Bhagavad gita 9:32?,5
What is Dharma according to the Bhagavad Gita?,60
What is dharma?,4
What is discipline according to Bhagavat Gita?,60
What is dispassion to a Samsaric?,4
What is karma? Why god tell to perform duties?,11
What is Krsna Paksh( Darkness)  Sukla Paksh(Brightness) in Bhagavad Gita?,39
What is Madhvācāryas translation and commentary to ŚB 12.13.16?,45
What is maya and why is it there?,4
What is meant Bhagvad Gita 7.23?Isnt god one?,5
What is meant by Doing work without thinking about the Fruit of activity?,15
What is meant by the field of Dharma in the Bhagavad Gita?,60
What is Ravana gita  is it ever mentioned in any puran?,53
What is Sahaja Pranayam?,39
What is Sri Ganesh Gita?,53
What is the param dhama that Lord Krishna refers to in Bhagavadgita,8
What is the actual interpretation of following Bhagavad Gita shlokha?,5
What is the best way to attain Moksha (God-realization) in Hinduism?,14
What is the best way to read Bhagavad-Gita for new person?,57
What is the Bṛihat-sāma of Sama Veda that the Lord Shree Krishna mentions in BG 11.35 and where can I find it.?,53
What is the core message of the Bhagavad-gītā? What are some verses from Bhagavad-gītā that one can refer to  to enrich life in general?,60
what is the deep meaning of chapter 2 verse 28 Gita?,5
what is the deep meaning of this Gita quote?,5
What is the deep meaning of this quote?,5
What is the definition of sorrow according to Sri Krishna  what are the main reasons of sorrow?,61
What is the difference between -- Hypnotism and Divya Drushti granted to Arjuna by Krishna?,26
What is the difference between Buddhi (बुद्धि) and Mann (मन)?,14
What is the difference between Jijnashu and Jnani Bhaktas mentioned in Bhagavad Gita?,52
what is the difference between karma yoga and Sankhya Yoga?,11
What is the difference between living beings and dead matter according to scriptures?,58
what is the difference between Pancajanya   Devadatta and Paundram?,33
What is the difference between sacrifice (yajna) and charity (dana)?,12
What is the difference between Shrimad Bhagavatam and Bhagavad Gita?,52
What is the esoteric meaning of BG 4.29?,5
What is the Gita verse for Worshipping demigods fulfils material desires  but for Moksha  one should worship Me.,14
What is the importance of 1st chapter in Bhagavad Gita?,60
What is the last reference to Sanjay - Dhritarashtras narrator in Mahabharata?,34
What is the Mahapurusha Vidya recommended in the Uddhava Gita?,53
What is the meaning and interpretation of Bhagavad Gita 4.11?,5
What is the meaning of abhyahanyanta in Gita 1.13?,5
What is the meaning of bhīma-karmā vṛkodaraḥ in Gita 1.15?,5
What is the meaning of night for all living beings and day for all living beings?,40
What is the meaning of renunciation of fruit/result of actions?,16
What is the meaning of supreme personality of godhead,27
what is the meaning of defective duty?,15
What is the meaning of Gita ch.14 verse 27?,5
What is the meaning of intelligence being many branched?,25
what is the meaning of Knowledge and wisdom in Gita chapter 6 verse 8?,5
What is the meaning of Om Tat Sat?,22
What is the meaning of organ of action?,32
What is the meaning of sacrifices and austerities in Gita chapter 5 verse 29?,5
What is the meaning of Samkhya?,39
What is the meaning of Srimad Bhagvad Gita 3.26?,5
What is the meaning of the word Gītā (गीता)?,53
what is the meaning of this statement dispassion for what has to be heard and what has been heard.(Gita chapter 2 verse 52),5
what is the meaning of threefold miseries?,16
What is the meaning of worshiping a demigod? And is it bad to worship a demigod? [BG 4.12],10
What is the method of going into the Sharan of Krishna?,55
What is the most confidential knowledge in Bhagavad-Gita spoken in BG 18.64?,57
What is the most important text of Saiva sect?,62
What is the object to be attained according to Gita?,49
What is the origin of bhagavad gita?,60
What is the origin of Nishkama Karma (selfless action)?,11
What is the philisohopical difference between Gyan Yoga and Sankhya Yoga,52
what is the philosophy of bhagvat gita  advita or dvaita?,60
What is the philosophy of Yatharth Geeta?,42
What is the purpose of personal life if one inevitably winds up undoing his carma and personality to merge with the absolute?,16
What is the Rahasyashatra (रहस्यशास्त्र) Sri Abhinavagupta talks about in BG 3.11,30
What is the reason behind Gita favoring the SAtvika way over others?,7
What is the relation between Attraction(राग) and Repulsion(द्वेष)?,47
What is the Sankhya view on creation?,42
What is the seed of desire as per scripture?,17
What is the source of Gita Jayanti date?,53
What is the source of Uttara Gita,53
What is the story of the Pishacha who overheard the Bhagavad Gita?,60
What is the term Stithpragya (Steady wisdom) according to Bhagavad Gita?,60
What is the true meaning of mat-karma in the Bhagavad Gita?,11
What is the true meaning of Never consider yourself the cause of the results of your activities,41
What is the ultimate destination for souls in Bhagavad Gita?,49
What is the view of Vedanta sect on yoga and sankhya?,23
What is the Yogeshwara form of God Vishnu?,55
What is Yoga according to Bhagavad Gita?,23
What scriptures did people follow before Dwapara Yuga?,62
What scriptures  other than the Yoga Sutras and the Bhagavad Gita  mention Maitri  Karuna  Mudita and Upeksha?,7
What shloka in Bhagvatgita says that it is a sin to tolerate injustice?,6
What should I read  Where should I start  and in What sequence - when reading Hindu religious books?,62
What sort of questions perplexed Prince Arjuna before the start of the Mahabharata War,26
What subcommentaries on Adi Shankaracharya’s Bhagavad Gita Bhashya are available online in English?,45
what type of attachment ? GITA chapter 5 verse 11,5
What verse of Bhagavat Gita  according to scholars explicitly favour Advaitic interpretation?,21
What was Krishnas opinion on inter-caste marriage?,43
What was that secret message Dhritarashtra sent to arjuna before the day of war?,26
What was the significance of blowing (sounding of) the transcendental conch-shells in the Kurukshetra war?,34
What would be the motto to live a life?according to GEETA or any holy book?,0
Whats the implication on gender dynamics of Bhagavat Gita 9.32 interpreted according to Dvaita in Mahabharata Tatparya Nirnaya by Shri Madhwacharya?,5
When did Arjuna know that Karna was his brother,26
When the soul does Dharma or Karma  does the intellect rise or the consciousness level?,25
Where are Madhvacharyas Puranic quotes describing the path to Moksha?,14
Where can I find a good comparitive study of the prasthana trayi commentaries?,45
Where can I find a searchable online text of the Bhagavad Gita?,21
Where can I find The Holy Geeta by Swami Chinmayananda with *Good Quality Pages*?,45
Where can I read Guthartha Dipika of Madhusudana Saraswati online  in English?,45
Where can I read Prasthana Trayi from Satya Sai school?,45
Where can I read Sridhara Swamis commentary on the Bhagavad Gita online in English?,45
Where can I read the Bhagavad Gita with the commentary of Vishwanath Chakravarti Thakura in English in a PDF version?,45
Where does Bhagavad Gita talk about levels of reality?,60
Where exactly is Ashtavakra Gita found?,53
Where exactly is the Bhagavad Geeta quote that the ultimate aim of life is to attain moksha found?,14
Where from I get Ribhu Gita?,53
Where Gita is mentioned in Mahabharata?,53
Where I can find Gita-mahatmya in original devanagari script (7 slokas in Devanagari script) from Introduction to Bhagavad-gita of Srila Prabhupada,53
Where is Bhagavad Gita referred to as Hari Gita?,53
Where is it written  To oppress is a sin  but to tolerate oppression is a far greater sin,19
Where is the scriptural reference (or evidence) that the Bhagavad Gita is an Upanishad?,21
Where is the verse where Krishna says hes the father of all?,55
Where is the word Bhagavad Gita found?,53
Where this statement I know how to control the universe Mentioned in Bhagvad Gita?,5
Which chapter of Skanda Purana contains Guru Gita?,53
Which chapters of Bhagavad Gita should be read for Shanti of the departed ancestors?,57
Which characters in Mahabharata and Mahabharata war are fit in definition of Yoga,23
Which commentary of the Bhagavata Gita is the best?,21
Which famous quotes are wrongly attributed to Bhagavad Gita?,21
Which Geeta shlok says thus?,30
Which Hindu scriptures explicity mention that we take only one birth?,40
Which is the most trusted bhagvat gita version available?,21
Which is the oldest text that mentions gita other than Mahabharata and purans?,53
Which is the prime holy book of Hindus?,62
Which Mission is implied by the purport of Gita 10.42?,49
Which other texts apart from Shri Bhagvad Gita talk about the indestructible nature of human soul/atman?,21
Which scripture describes Lord Shiva as īśaḿ (ईशं) ? Is it one of the form of Lord Shiva?,10
Which Scriptures say that by chanting Lords name during the time of ones death one can attain Moksha?,14
Which sect does Swami Mukundananda belong to?,14
Which texts are infallible and inerrant?,62
Which verse of the Bhagavad Gita says If you dont fight for what you want  dont cry for what you lost?,5
Which verse(s) from the Srimad Bhagavatam was/were quoted by Acharya Abhinavagupta in his commentary on the Bhagavad-Gita?,21
Which verses from Gita were referred by J Robert Oppenheimer (the father of atomic bomb)?,34
Who are they in BG 16.8? Atheists? Cārvākas? Vaiśeṣikas?,4
Who are Rig Veda   Yajur Veda and Atharv Veda?,30
Who are the (Sixteen?) Mothers referred to by Sri Adi Sankaracharya?,43
who are the best of brahmins?,4
Who are the Chatur Bhaginyadinis mentioned by Adi Shankaracharya?,42
Who are the speakers of the other gitas?,53
Who compiled Pandava Gita and what is the earliest reference to it?,53
Who compiled Saptasloki Gita and Chatuhsloki Bhagavata?,53
Who decided to include only three particular texts in the group called Prasthanatrayi?,62
Who developed the terminology of the Prasthanatrayi of the Vedanta school?,62
Who first coined the term Sanatan Dharma?,4
Who had the sacred knowledge of Bhagavat Gita before Arjuna?,44
Who has written Bhagvat Geeta?,21
Who is it possible that gita is written in classical sanskrit and not in vedic sanskrit?,53
Who is Parmeshvara  Ishwara  VAsudeva? What is the difference among them?,28
Who is Right: Vivekananda or Lord Krishna?,8
Who is Writing This? Who am I?,56
Who was the preceptor of Seeradhwaj King Janak?,34
Who were the people that thought Śaṅkarācārya was the author of Bhagavad-gītā?,21
who wrote Bhagavad Gita/Mahabharata?,21
Whom was the Vedic knowledge given to in the Vaivasvata Manvantara  Manu or Vivasvan? (Contradiction in the Gita and Purana),30
Whose Vishwaroop did Arjuna actually see?,13
Why Margasheersha month is auspicious?,39
Why a husband is called पतीपरमेश्वर (Pati Parmeshwar)? Whom should a wife devote to at time of death?,33
Why a positive emotion like happiness is not encouraged by Krishna in Geetha?,8
Why are the chapters of Bhagavad Gita called Yoga?,60
Why are the techniques of kriya yoga a secret while it is mentioned in Gita?,23
